repayment_id,loan_id,emi_number,due_date,payment_date,amount_due,amount_paid,payment_mode,days_late
R-FK-6216,L-FK-2024-1172,1,2024-09-03,2024-09-19,1855.31,1855.31,Upi,16.0
R-FK-6217,L-FK-2024-1172,2,2024-10-03,2099-12-31,1855.31,0.0,Not Paid,181.0
R-FK-6218,L-FK-2024-1172,3,2024-11-02,2099-12-31,1855.31,0.0,Not Paid,181.0
R-FK-6219,L-FK-2024-1172,4,2024-12-02,2024-12-02,1855.31,1855.31,Auto-Debit,0.0
R-FK-6220,L-FK-2024-1172,5,2025-01-01,2025-01-03,1855.31,1855.31,Upi,2.0
R-FK-6221,L-FK-2024-1172,6,2025-01-31,2025-01-31,1855.31,1855.31,Net Banking,0.0
R-FK-6222,L-FK-2024-1172,7,2025-03-02,2099-12-31,1855.31,0.0,Not Paid,181.0
R-FK-6223,L-FK-2024-1172,8,2025-04-01,2099-12-31,1855.31,0.0,Not Paid,181.0
R-FK-6224,L-FK-2024-1172,9,2025-05-01,2099-12-31,1855.31,0.0,Not Paid,181.0
R-FK-6225,L-FK-2024-1172,10,2025-05-31,2099-12-31,1855.31,0.0,Not Paid,181.0
R-FK-6226,L-FK-2024-1172,11,2025-06-30,2099-12-31,1855.31,0.0,Not Paid,181.0
R-FK-6227,L-FK-2024-1172,12,2025-07-30,2099-12-31,1855.31,0.0,Not Paid,181.0
R-FK-6228,L-FK-2024-1173,1,2024-07-29,2024-08-08,3015.41,1560.93,Net Banking,10.0
R-FK-6229,L-FK-2024-1173,2,2024-08-28,2024-10-07,3015.41,3015.41,Upi,40.0
R-FK-6230,L-FK-2024-1173,3,2024-09-27,2024-09-27,3015.41,3015.41,Cash,0.0
R-FK-6231,L-FK-2024-1173,4,2024-10-27,2024-10-28,3015.41,3015.41,Upi,1.0
R-FK-6232,L-FK-2024-1173,5,2024-11-26,2024-11-26,3015.41,3015.41,Auto-Debit,0.0
R-FK-6233,L-FK-2024-1173,6,2024-12-26,2024-12-22,3015.41,3015.41,Net Banking,-4.0
R-FK-6234,L-FK-2024-1173,7,2025-01-25,2025-01-25,3015.41,3015.41,Net Banking,0.0
R-FK-6235,L-FK-2024-1173,8,2025-02-24,2025-03-30,3015.41,1863.32,Upi,34.0
R-FK-6236,L-FK-2024-1173,9,2025-03-26,2025-04-27,3015.41,1769.27,Net Banking,32.0
R-FK-6237,L-FK-2024-1174,1,2024-09-10,2024-09-12,1781.35,1781.35,Upi,2.0
R-FK-6238,L-FK-2024-1174,2,2024-10-10,2024-10-10,1781.35,1781.35,Upi,0.0
R-FK-6239,L-FK-2024-1174,3,2024-11-09,2024-11-09,1781.35,1781.35,Auto-Debit,0.0
R-FK-6240,L-FK-2024-1174,4,2024-12-09,2024-12-15,1781.35,811.5,Net Banking,6.0
R-FK-6241,L-FK-2024-1174,5,2025-01-08,2025-01-01,1781.35,1781.35,Upi,-7.0
R-FK-6242,L-FK-2024-1174,6,2025-02-07,2025-02-07,1781.35,1781.35,Upi,0.0
R-FK-6243,L-FK-2024-1175,1,2024-12-06,2024-12-19,2851.19,2851.19,Auto-Debit,13.0
R-FK-6244,L-FK-2024-1175,2,2025-01-05,2025-01-18,2851.19,2851.19,Debit Card,13.0
R-FK-6245,L-FK-2024-1175,3,2025-02-04,2025-02-04,2851.19,2851.19,Net Banking,0.0
R-FK-6246,L-FK-2024-1176,1,2025-01-17,2099-12-31,12103.39,0.0,Not Paid,181.0
R-FK-6247,L-FK-2024-1176,2,2025-02-16,2099-12-31,12103.39,0.0,Not Paid,181.0
R-FK-6248,L-FK-2024-1176,3,2025-03-18,2099-12-31,12103.39,0.0,Not Paid,181.0
R-FK-6249,L-FK-2024-1177,1,2024-06-22,2024-06-18,3393.09,3393.09,Debit Card,-4.0
R-FK-6250,L-FK-2024-1177,2,2024-07-22,2024-07-14,3393.09,3393.09,Upi,-8.0
R-FK-6251,L-FK-2024-1177,3,2024-08-21,2024-08-23,3393.09,3393.09,Net Banking,2.0
R-FK-6252,L-FK-2024-1178,1,2024-05-07,2024-05-25,10074.11,10074.11,Debit Card,18.0
R-FK-6253,L-FK-2024-1178,2,2024-06-06,2099-12-31,10074.11,0.0,Not Paid,181.0
R-FK-6254,L-FK-2024-1178,3,2024-07-06,2099-12-31,10074.11,0.0,Not Paid,181.0
R-FK-6255,L-FK-2024-1179,1,2024-05-19,2024-06-28,6718.28,6718.28,Debit Card,40.0
R-FK-6256,L-FK-2024-1179,2,2024-06-18,2099-12-31,6718.28,0.0,Not Paid,181.0
R-FK-6257,L-FK-2024-1179,3,2024-07-18,2099-12-31,6718.28,0.0,Not Paid,181.0
R-FK-6258,L-FK-2024-1180,1,2024-10-11,2024-10-12,3121.69,3121.69,Upi,1.0
R-FK-6259,L-FK-2024-1180,2,2024-11-10,2024-11-11,3121.69,3121.69,Auto-Debit,1.0
R-FK-6260,L-FK-2024-1180,3,2024-12-10,2024-12-15,3121.69,3121.69,Net Banking,5.0
R-FK-6261,L-FK-2024-1180,4,2025-01-09,2025-01-07,3121.69,3121.69,Net Banking,-2.0
R-FK-6262,L-FK-2024-1180,5,2025-02-08,2025-02-04,3121.69,3121.69,Upi,-4.0
R-FK-6263,L-FK-2024-1180,6,2025-03-10,2025-03-13,3121.69,3121.69,Net Banking,3.0
R-FK-6264,L-FK-2024-1181,1,2024-05-27,2099-12-31,2130.55,0.0,Not Paid,181.0
R-FK-6265,L-FK-2024-1181,2,2024-06-26,2099-12-31,2130.55,0.0,Not Paid,181.0
R-FK-6266,L-FK-2024-1181,3,2024-07-26,2099-12-31,2130.55,0.0,Not Paid,181.0
R-FK-6267,L-FK-2024-1181,4,2024-08-25,2099-12-31,2130.55,0.0,Not Paid,181.0
R-FK-6268,L-FK-2024-1181,5,2024-09-24,2099-12-31,2130.55,0.0,Not Paid,181.0
R-FK-6269,L-FK-2024-1181,6,2024-10-24,2099-12-31,2130.55,0.0,Not Paid,181.0
R-FK-6270,L-FK-2024-1181,7,2024-11-23,2099-12-31,2130.55,0.0,Not Paid,181.0
R-FK-6271,L-FK-2024-1181,8,2024-12-23,2099-12-31,2130.55,0.0,Not Paid,181.0
R-FK-6272,L-FK-2024-1181,9,2025-01-22,2099-12-31,2130.55,0.0,Not Paid,181.0
R-FK-6273,L-FK-2024-1182,1,2024-10-07,2099-12-31,3494.8,0.0,Not Paid,181.0
R-FK-6274,L-FK-2024-1182,2,2024-11-06,2099-12-31,3494.8,0.0,Not Paid,181.0
R-FK-6275,L-FK-2024-1182,3,2024-12-06,2099-12-31,3494.8,0.0,Not Paid,181.0
R-FK-6276,L-FK-2024-1182,4,2025-01-05,2099-12-31,3494.8,0.0,Not Paid,181.0
R-FK-6277,L-FK-2024-1182,5,2025-02-04,2099-12-31,3494.8,0.0,Not Paid,181.0
R-FK-6278,L-FK-2024-1182,6,2025-03-06,2099-12-31,3494.8,0.0,Not Paid,181.0
R-FK-6279,L-FK-2024-1183,1,2024-10-03,2024-10-03,1676.86,1676.86,Upi,0.0
R-FK-6280,L-FK-2024-1183,2,2024-11-02,2024-11-02,1676.86,1676.86,Auto-Debit,0.0
R-FK-6281,L-FK-2024-1183,3,2024-12-02,2024-12-02,1676.86,1676.86,Net Banking,0.0
R-FK-6282,L-FK-2024-1184,1,2024-08-09,2099-12-31,3242.03,0.0,Not Paid,181.0
R-FK-6283,L-FK-2024-1184,2,2024-09-08,2099-12-31,3242.03,0.0,Not Paid,181.0
R-FK-6284,L-FK-2024-1184,3,2024-10-08,2099-12-31,3242.03,0.0,Not Paid,181.0
R-FK-6285,L-FK-2024-1184,4,2024-11-07,2099-12-31,3242.03,0.0,Not Paid,181.0
R-FK-6286,L-FK-2024-1184,5,2024-12-07,2099-12-31,3242.03,0.0,Not Paid,181.0
R-FK-6287,L-FK-2024-1184,6,2025-01-06,2099-12-31,3242.03,0.0,Not Paid,181.0
R-FK-6288,L-FK-2024-1185,1,2025-02-02,2025-02-02,1678.5,1678.5,Auto-Debit,0.0
R-FK-6289,L-FK-2024-1185,2,2025-03-04,2025-02-22,1678.5,1678.5,Auto-Debit,-10.0
R-FK-6290,L-FK-2024-1185,3,2025-04-03,2025-04-07,1678.5,1678.5,Net Banking,4.0
R-FK-6291,L-FK-2024-1185,4,2025-05-03,2025-05-05,1678.5,1678.5,Net Banking,2.0
R-FK-6292,L-FK-2024-1185,5,2025-06-02,2025-06-03,1678.5,1678.5,Auto-Debit,1.0
R-FK-6293,L-FK-2024-1185,6,2025-07-02,2025-07-01,1678.5,1678.5,Cash,-1.0
R-FK-6294,L-FK-2024-1186,1,2024-10-05,2099-12-31,494.51,0.0,Not Paid,181.0
R-FK-6295,L-FK-2024-1186,2,2024-11-04,2099-12-31,494.51,0.0,Not Paid,181.0
R-FK-6296,L-FK-2024-1186,3,2024-12-04,2099-12-31,494.51,0.0,Not Paid,181.0
R-FK-6297,L-FK-2024-1186,4,2025-01-03,2099-12-31,494.51,0.0,Not Paid,181.0
R-FK-6298,L-FK-2024-1186,5,2025-02-02,2099-12-31,494.51,0.0,Not Paid,181.0
R-FK-6299,L-FK-2024-1186,6,2025-03-04,2099-12-31,494.51,0.0,Not Paid,181.0
R-FK-6300,L-FK-2024-1186,7,2025-04-03,2099-12-31,494.51,0.0,Not Paid,181.0
R-FK-6301,L-FK-2024-1186,8,2025-05-03,2099-12-31,494.51,0.0,Not Paid,181.0
R-FK-6302,L-FK-2024-1186,9,2025-06-02,2099-12-31,494.51,0.0,Not Paid,181.0
R-FK-6303,L-FK-2024-1186,10,2025-07-02,2099-12-31,494.51,0.0,Not Paid,181.0
R-FK-6304,L-FK-2024-1186,11,2025-08-01,2099-12-31,494.51,0.0,Not Paid,181.0
R-FK-6305,L-FK-2024-1186,12,2025-08-31,2099-12-31,494.51,0.0,Not Paid,181.0
R-FK-6306,L-FK-2024-1187,1,2024-07-12,2024-07-13,6927.62,6927.62,Auto-Debit,1.0
R-FK-6307,L-FK-2024-1187,2,2024-08-11,2024-08-13,6927.62,6927.62,Upi,2.0
R-FK-6308,L-FK-2024-1187,3,2024-09-10,2024-09-11,6927.62,6927.62,Cash,1.0
R-FK-6309,L-FK-2024-1188,1,2024-11-07,2024-11-09,1471.84,1471.84,Debit Card,2.0
R-FK-6310,L-FK-2024-1188,2,2024-12-07,2025-01-15,1471.84,1471.84,Cash,39.0
R-FK-6311,L-FK-2024-1188,3,2025-01-06,2025-01-08,1471.84,1471.84,Upi,2.0
R-FK-6312,L-FK-2024-1188,4,2025-02-05,2025-02-07,1471.84,1471.84,Auto-Debit,2.0
R-FK-6313,L-FK-2024-1188,5,2025-03-07,2025-03-07,1471.84,1471.84,Upi,0.0
R-FK-6314,L-FK-2024-1188,6,2025-04-06,2025-03-31,1471.84,1471.84,Net Banking,-6.0
R-FK-6315,L-FK-2024-1188,7,2025-05-06,2025-05-11,1471.84,1471.84,Upi,5.0
R-FK-6316,L-FK-2024-1188,8,2025-06-05,2025-06-12,1471.84,1471.84,Cash,7.0
R-FK-6317,L-FK-2024-1188,9,2025-07-05,2025-07-05,1471.84,1471.84,Upi,0.0
R-FK-6318,L-FK-2024-1189,1,2024-11-18,2099-12-31,2788.32,0.0,Not Paid,181.0
R-FK-6319,L-FK-2024-1189,2,2024-12-18,2099-12-31,2788.32,0.0,Not Paid,181.0
R-FK-6320,L-FK-2024-1189,3,2025-01-17,2099-12-31,2788.32,0.0,Not Paid,181.0
R-FK-6321,L-FK-2024-1190,1,2024-09-11,2024-10-18,6911.48,4418.14,Cash,37.0
R-FK-6322,L-FK-2024-1190,2,2024-10-11,2099-12-31,6911.48,0.0,Not Paid,181.0
R-FK-6323,L-FK-2024-1190,3,2024-11-10,2099-12-31,6911.48,0.0,Not Paid,181.0
R-FK-6324,L-FK-2024-1191,1,2024-08-12,2099-12-31,3173.78,0.0,Not Paid,181.0
R-FK-6325,L-FK-2024-1191,2,2024-09-11,2099-12-31,3173.78,0.0,Not Paid,181.0
R-FK-6326,L-FK-2024-1191,3,2024-10-11,2099-12-31,3173.78,0.0,Not Paid,181.0
R-FK-6327,L-FK-2024-1191,4,2024-11-10,2099-12-31,3173.78,0.0,Not Paid,181.0
R-FK-6328,L-FK-2024-1191,5,2024-12-10,2099-12-31,3173.78,0.0,Not Paid,181.0
R-FK-6329,L-FK-2024-1191,6,2025-01-09,2099-12-31,3173.78,0.0,Not Paid,181.0
R-FK-6330,L-FK-2024-1192,1,2024-10-08,2099-12-31,3305.16,0.0,Not Paid,181.0
R-FK-6331,L-FK-2024-1192,2,2024-11-07,2099-12-31,3305.16,0.0,Not Paid,181.0
R-FK-6332,L-FK-2024-1192,3,2024-12-07,2099-12-31,3305.16,0.0,Not Paid,181.0
R-FK-6333,L-FK-2024-1193,1,2024-07-01,2024-07-17,2124.84,2124.84,Cash,16.0
R-FK-6334,L-FK-2024-1193,2,2024-07-31,2024-08-01,2124.84,2124.84,Upi,1.0
R-FK-6335,L-FK-2024-1193,3,2024-08-30,2024-09-01,2124.84,2124.84,Auto-Debit,2.0
R-FK-6336,L-FK-2024-1193,4,2024-09-29,2024-09-24,2124.84,2124.84,Upi,-5.0
R-FK-6337,L-FK-2024-1193,5,2024-10-29,2024-10-30,2124.84,2124.84,Upi,1.0
R-FK-6338,L-FK-2024-1193,6,2024-11-28,2024-11-20,2124.84,2124.84,Debit Card,-8.0
R-FK-6339,L-FK-2024-1194,1,2024-07-15,2024-07-25,448.97,448.97,Debit Card,10.0
R-FK-6340,L-FK-2024-1194,2,2024-08-14,2024-09-04,448.97,448.97,Upi,21.0
R-FK-6341,L-FK-2024-1194,3,2024-09-13,2024-09-13,448.97,448.97,Net Banking,0.0
R-FK-6342,L-FK-2024-1194,4,2024-10-13,2024-10-13,448.97,448.97,Net Banking,0.0
R-FK-6343,L-FK-2024-1194,5,2024-11-12,2024-11-13,448.97,448.97,Upi,1.0
R-FK-6344,L-FK-2024-1194,6,2024-12-12,2024-12-12,448.97,448.97,Upi,0.0
R-FK-6345,L-FK-2024-1194,7,2025-01-11,2025-01-13,448.97,448.97,Upi,2.0
R-FK-6346,L-FK-2024-1194,8,2025-02-10,2025-02-07,448.97,448.97,Cash,-3.0
R-FK-6347,L-FK-2024-1194,9,2025-03-12,2025-03-14,448.97,448.97,Auto-Debit,2.0
R-FK-6348,L-FK-2024-1194,10,2025-04-11,2025-04-12,448.97,448.97,Net Banking,1.0
R-FK-6349,L-FK-2024-1194,11,2025-05-11,2025-05-22,448.97,448.97,Net Banking,11.0
R-FK-6350,L-FK-2024-1194,12,2025-06-10,2025-06-09,448.97,448.97,Upi,-1.0
R-FK-6351,L-FK-2024-1195,1,2024-09-11,2024-09-11,6941.37,6941.37,Upi,0.0
R-FK-6352,L-FK-2024-1195,2,2024-10-11,2024-10-13,6941.37,6941.37,Auto-Debit,2.0
R-FK-6353,L-FK-2024-1195,3,2024-11-10,2024-11-11,6941.37,6941.37,Debit Card,1.0
R-FK-6354,L-FK-2024-1196,1,2025-02-06,2025-03-22,3597.46,3597.46,Upi,44.0
R-FK-6355,L-FK-2024-1196,2,2025-03-08,2099-12-31,3597.46,0.0,Not Paid,181.0
R-FK-6356,L-FK-2024-1196,3,2025-04-07,2099-12-31,3597.46,0.0,Not Paid,181.0
R-FK-6357,L-FK-2024-1196,4,2025-05-07,2099-12-31,3597.46,0.0,Not Paid,181.0
R-FK-6358,L-FK-2024-1196,5,2025-06-06,2099-12-31,3597.46,0.0,Not Paid,181.0
R-FK-6359,L-FK-2024-1196,6,2025-07-06,2099-12-31,3597.46,0.0,Not Paid,181.0
R-FK-6360,L-FK-2024-1197,1,2024-08-22,2099-12-31,3311.84,0.0,Not Paid,181.0
R-FK-6361,L-FK-2024-1197,2,2024-09-21,2099-12-31,3311.84,0.0,Not Paid,181.0
R-FK-6362,L-FK-2024-1197,3,2024-10-21,2099-12-31,3311.84,0.0,Not Paid,181.0
R-FK-6363,L-FK-2024-1198,1,2025-02-25,2025-03-28,3615.12,3615.12,Debit Card,31.0
R-FK-6364,L-FK-2024-1198,2,2025-03-27,2025-03-28,3615.12,3615.12,Upi,1.0
R-FK-6365,L-FK-2024-1198,3,2025-04-26,2025-04-26,3615.12,3615.12,Net Banking,0.0
R-FK-6366,L-FK-2024-1198,4,2025-05-26,2025-05-27,3615.12,3615.12,Cash,1.0
R-FK-6367,L-FK-2024-1198,5,2025-06-25,2025-06-25,3615.12,3615.12,Upi,0.0
R-FK-6368,L-FK-2024-1198,6,2025-07-25,2025-07-26,3615.12,3615.12,Upi,1.0
R-FK-6369,L-FK-2024-1198,7,2025-08-24,2025-09-06,3615.12,3615.12,Upi,13.0
R-FK-6370,L-FK-2024-1198,8,2025-09-23,2025-09-23,3615.12,3615.12,Cash,0.0
R-FK-6371,L-FK-2024-1198,9,2025-10-23,2025-10-23,3615.12,3615.12,Upi,0.0
R-FK-6372,L-FK-2024-1198,10,2025-11-22,2025-11-22,3615.12,3615.12,Upi,0.0
R-FK-6373,L-FK-2024-1198,11,2025-12-22,2026-01-02,3615.12,3615.12,Upi,11.0
R-FK-6374,L-FK-2024-1198,12,2026-01-21,2026-01-21,3615.12,3615.12,Debit Card,0.0
R-FK-6375,L-FK-2024-1199,1,2024-07-05,2024-07-07,702.43,702.43,Upi,2.0
R-FK-6376,L-FK-2024-1199,2,2024-08-04,2024-08-04,702.43,702.43,Upi,0.0
R-FK-6377,L-FK-2024-1199,3,2024-09-03,2024-08-25,702.43,702.43,Upi,-9.0
R-FK-6378,L-FK-2024-1199,4,2024-10-03,2024-10-25,702.43,289.73,Net Banking,22.0
R-FK-6379,L-FK-2024-1199,5,2024-11-02,2024-11-03,702.43,702.43,Upi,1.0
R-FK-6380,L-FK-2024-1199,6,2024-12-02,2024-12-02,702.43,702.43,Auto-Debit,0.0
R-FK-6381,L-FK-2024-1199,7,2025-01-01,2025-02-05,702.43,702.43,Auto-Debit,35.0
R-FK-6382,L-FK-2024-1199,8,2025-01-31,2025-02-01,702.43,702.43,Upi,1.0
R-FK-6383,L-FK-2024-1199,9,2025-03-02,2025-04-16,702.43,479.49,Net Banking,45.0
R-FK-6384,L-FK-2024-1199,10,2025-04-01,2025-04-03,702.43,702.43,Upi,2.0
R-FK-6385,L-FK-2024-1199,11,2025-05-01,2025-04-30,702.43,702.43,Upi,-1.0
R-FK-6386,L-FK-2024-1199,12,2025-05-31,2025-06-10,702.43,702.43,Net Banking,10.0
R-FK-6387,L-FK-2024-1200,1,2025-02-18,2099-12-31,1720.97,0.0,Not Paid,181.0
R-FK-6388,L-FK-2024-1200,2,2025-03-20,2099-12-31,1720.97,0.0,Not Paid,181.0
R-FK-6389,L-FK-2024-1200,3,2025-04-19,2099-12-31,1720.97,0.0,Not Paid,181.0
R-FK-6390,L-FK-2024-1201,1,2024-10-29,2024-10-30,447.51,447.51,Upi,1.0
R-FK-6391,L-FK-2024-1201,2,2024-11-28,2024-11-29,447.51,447.51,Upi,1.0
R-FK-6392,L-FK-2024-1201,3,2024-12-28,2025-02-10,447.51,296.8,Cash,44.0
R-FK-6393,L-FK-2024-1201,4,2025-01-27,2025-01-27,447.51,447.51,Upi,0.0
R-FK-6394,L-FK-2024-1201,5,2025-02-26,2025-02-28,447.51,447.51,Cash,2.0
R-FK-6395,L-FK-2024-1201,6,2025-03-28,2025-03-26,447.51,447.51,Debit Card,-2.0
R-FK-6396,L-FK-2024-1201,7,2025-04-27,2025-04-23,447.51,447.51,Net Banking,-4.0
R-FK-6397,L-FK-2024-1201,8,2025-05-27,2025-05-29,447.51,447.51,Debit Card,2.0
R-FK-6398,L-FK-2024-1201,9,2025-06-26,2025-07-02,447.51,447.51,Upi,6.0
R-FK-6399,L-FK-2024-1201,10,2025-07-26,2025-07-23,447.51,447.51,Auto-Debit,-3.0
R-FK-6400,L-FK-2024-1201,11,2025-08-25,2025-08-19,447.51,447.51,Net Banking,-6.0
R-FK-6401,L-FK-2024-1201,12,2025-09-24,2025-09-24,447.51,447.51,Upi,0.0
R-FK-6402,L-FK-2024-1202,1,2024-09-03,2024-09-28,5155.86,5155.86,Net Banking,25.0
R-FK-6403,L-FK-2024-1202,2,2024-10-03,2099-12-31,5155.86,0.0,Not Paid,181.0
R-FK-6404,L-FK-2024-1202,3,2024-11-02,2099-12-31,5155.86,0.0,Not Paid,181.0
R-FK-6405,L-FK-2024-1203,1,2024-11-13,2024-11-21,10289.95,8683.71,Auto-Debit,8.0
R-FK-6406,L-FK-2024-1203,2,2024-12-13,2024-12-05,10289.95,10289.95,Upi,-8.0
R-FK-6407,L-FK-2024-1203,3,2025-01-12,2025-01-14,10289.95,10289.95,Net Banking,2.0
R-FK-6408,L-FK-2024-1204,1,2024-05-10,2024-05-07,1108.07,1108.07,Cash,-3.0
R-FK-6409,L-FK-2024-1204,2,2024-06-09,2024-07-20,1108.07,558.35,Net Banking,41.0
R-FK-6410,L-FK-2024-1204,3,2024-07-09,2024-08-02,1108.07,975.15,Cash,24.0
R-FK-6411,L-FK-2024-1204,4,2024-08-08,2024-08-06,1108.07,1108.07,Upi,-2.0
R-FK-6412,L-FK-2024-1204,5,2024-09-07,2024-09-02,1108.07,1108.07,Net Banking,-5.0
R-FK-6413,L-FK-2024-1204,6,2024-10-07,2024-10-09,1108.07,1108.07,Net Banking,2.0
R-FK-6414,L-FK-2024-1204,7,2024-11-06,2024-11-17,1108.07,904.34,Upi,11.0
R-FK-6415,L-FK-2024-1204,8,2024-12-06,2025-01-09,1108.07,901.0,Cash,34.0
R-FK-6416,L-FK-2024-1204,9,2025-01-05,2025-01-27,1108.07,1108.07,Auto-Debit,22.0
R-FK-6417,L-FK-2024-1204,10,2025-02-04,2025-01-31,1108.07,1108.07,Upi,-4.0
R-FK-6418,L-FK-2024-1204,11,2025-03-06,2025-03-06,1108.07,1108.07,Upi,0.0
R-FK-6419,L-FK-2024-1204,12,2025-04-05,2025-04-07,1108.07,1108.07,Cash,2.0
R-FK-6420,L-FK-2024-1205,1,2025-02-14,2099-12-31,5287.95,0.0,Not Paid,181.0
R-FK-6421,L-FK-2024-1205,2,2025-03-16,2025-03-18,5287.95,5287.95,Auto-Debit,2.0
R-FK-6422,L-FK-2024-1205,3,2025-04-15,2025-05-14,5287.95,4512.72,Auto-Debit,29.0
R-FK-6423,L-FK-2024-1205,4,2025-05-15,2099-12-31,5287.95,0.0,Not Paid,181.0
R-FK-6424,L-FK-2024-1205,5,2025-06-14,2099-12-31,5287.95,0.0,Not Paid,181.0
R-FK-6425,L-FK-2024-1205,6,2025-07-14,2099-12-31,5287.95,0.0,Not Paid,181.0
R-FK-6426,L-FK-2024-1206,1,2024-05-16,2024-05-16,1673.9,1673.9,Upi,0.0
R-FK-6427,L-FK-2024-1206,2,2024-06-15,2024-06-16,1673.9,1673.9,Upi,1.0
R-FK-6428,L-FK-2024-1206,3,2024-07-15,2024-08-10,1673.9,1673.9,Debit Card,26.0
R-FK-6429,L-FK-2024-1206,4,2024-08-14,2024-08-09,1673.9,1673.9,Auto-Debit,-5.0
R-FK-6430,L-FK-2024-1206,5,2024-09-13,2024-09-11,1673.9,1673.9,Upi,-2.0
R-FK-6431,L-FK-2024-1206,6,2024-10-13,2024-11-21,1673.9,886.78,Debit Card,39.0
R-FK-6432,L-FK-2024-1207,1,2024-08-28,2024-08-28,4392.69,4392.69,Upi,0.0
R-FK-6433,L-FK-2024-1207,2,2024-09-27,2024-09-24,4392.69,4392.69,Upi,-3.0
R-FK-6434,L-FK-2024-1207,3,2024-10-27,2024-10-27,4392.69,4392.69,Upi,0.0
R-FK-6435,L-FK-2024-1207,4,2024-11-26,2024-11-27,4392.69,4392.69,Auto-Debit,1.0
R-FK-6436,L-FK-2024-1207,5,2024-12-26,2024-12-26,4392.69,4392.69,Upi,0.0
R-FK-6437,L-FK-2024-1207,6,2025-01-25,2025-01-27,4392.69,4392.69,Auto-Debit,2.0
R-FK-6438,L-FK-2024-1208,1,2024-05-29,2024-05-31,7049.48,7049.48,Upi,2.0
R-FK-6439,L-FK-2024-1208,2,2024-06-28,2024-06-28,7049.48,7049.48,Debit Card,0.0
R-FK-6440,L-FK-2024-1208,3,2024-07-28,2024-07-30,7049.48,7049.48,Upi,2.0
R-FK-6441,L-FK-2024-1208,4,2024-08-27,2024-08-29,7049.48,7049.48,Cash,2.0
R-FK-6442,L-FK-2024-1208,5,2024-09-26,2024-09-27,7049.48,7049.48,Auto-Debit,1.0
R-FK-6443,L-FK-2024-1208,6,2024-10-26,2024-10-26,7049.48,7049.48,Debit Card,0.0
R-FK-6444,L-FK-2024-1209,1,2024-07-28,2099-12-31,1881.72,0.0,Not Paid,181.0
R-FK-6445,L-FK-2024-1209,2,2024-08-27,2099-12-31,1881.72,0.0,Not Paid,181.0
R-FK-6446,L-FK-2024-1209,3,2024-09-26,2099-12-31,1881.72,0.0,Not Paid,181.0
R-FK-6447,L-FK-2024-1209,4,2024-10-26,2099-12-31,1881.72,0.0,Not Paid,181.0
R-FK-6448,L-FK-2024-1209,5,2024-11-25,2099-12-31,1881.72,0.0,Not Paid,181.0
R-FK-6449,L-FK-2024-1209,6,2024-12-25,2099-12-31,1881.72,0.0,Not Paid,181.0
R-FK-6450,L-FK-2024-1209,7,2025-01-24,2099-12-31,1881.72,0.0,Not Paid,181.0
R-FK-6451,L-FK-2024-1209,8,2025-02-23,2099-12-31,1881.72,0.0,Not Paid,181.0
R-FK-6452,L-FK-2024-1209,9,2025-03-25,2099-12-31,1881.72,0.0,Not Paid,181.0
R-FK-6453,L-FK-2024-1209,10,2025-04-24,2099-12-31,1881.72,0.0,Not Paid,181.0
R-FK-6454,L-FK-2024-1209,11,2025-05-24,2099-12-31,1881.72,0.0,Not Paid,181.0
R-FK-6455,L-FK-2024-1209,12,2025-06-23,2099-12-31,1881.72,0.0,Not Paid,181.0
R-FK-6456,L-FK-2024-1210,1,2024-10-28,2099-12-31,6223.61,0.0,Not Paid,181.0
R-FK-6457,L-FK-2024-1210,2,2024-11-27,2099-12-31,6223.61,0.0,Not Paid,181.0
R-FK-6458,L-FK-2024-1210,3,2024-12-27,2099-12-31,6223.61,0.0,Not Paid,181.0
R-FK-6459,L-FK-2024-1211,1,2025-01-08,2025-02-02,3283.32,3283.32,Upi,25.0
R-FK-6460,L-FK-2024-1211,2,2025-02-07,2025-02-09,3283.32,3283.32,Upi,2.0
R-FK-6461,L-FK-2024-1211,3,2025-03-09,2025-03-10,3283.32,3283.32,Net Banking,1.0
R-FK-6462,L-FK-2024-1211,4,2025-04-08,2025-04-08,3283.32,3283.32,Upi,0.0
R-FK-6463,L-FK-2024-1211,5,2025-05-08,2025-05-08,3283.32,3283.32,Debit Card,0.0
R-FK-6464,L-FK-2024-1211,6,2025-06-07,2025-06-07,3283.32,3283.32,Cash,0.0
R-FK-6465,L-FK-2024-1211,7,2025-07-07,2025-08-18,3283.32,3283.32,Debit Card,42.0
R-FK-6466,L-FK-2024-1211,8,2025-08-06,2025-09-13,3283.32,3283.32,Cash,38.0
R-FK-6467,L-FK-2024-1211,9,2025-09-05,2025-09-06,3283.32,3283.32,Net Banking,1.0
R-FK-6468,L-FK-2024-1211,10,2025-10-05,2025-10-05,3283.32,3283.32,Cash,0.0
R-FK-6469,L-FK-2024-1211,11,2025-11-04,2025-11-04,3283.32,3283.32,Net Banking,0.0
R-FK-6470,L-FK-2024-1211,12,2025-12-04,2025-12-05,3283.32,3283.32,Auto-Debit,1.0
R-FK-6471,L-FK-2024-1212,1,2024-08-21,2024-09-01,1585.23,1585.23,Debit Card,11.0
R-FK-6472,L-FK-2024-1212,2,2024-09-20,2099-12-31,1585.23,0.0,Not Paid,181.0
R-FK-6473,L-FK-2024-1212,3,2024-10-20,2099-12-31,1585.23,0.0,Not Paid,181.0
